시도,시군구,읍면동,총인구수,노인인구수,치과수,치과1개당_노인인구수
경기도,수원시 영통구,매탄4동,19385,3418,0,3418.0
경기도,수원시 영통구,원천동,45441,4775,0,4775.0
경기도,수원시 영통구,영통1동,32460,3655,0,3655.0
경기도,수원시 영통구,영통2동,24928,1812,0,1812.0
경기도,수원시 영통구,영통3동,31279,2987,0,2987.0
경기도,수원시 영통구,망포1동,31247,3018,0,3018.0
경기도,수원시 영통구,망포2동,38134,2310,0,2310.0
경기도,수원시 영통구,광교1동,53823,4097,0,4097.0
경기도,수원시 영통구,광교2동,28299,3765,0,3765.0
경기도,성남시,,906160,171912,0,171912.0
경기도,성남시,수정구,233273,49390,114,429.4782608695652
경기도,성남시 수정구,신흥1동,11999,3142,0,3142.0
경기도,성남시 수정구,신흥2동,31620,5248,0,5248.0
경기도,성남시 수정구,신흥3동,10632,2616,0,2616.0
경기도,성남시 수정구,태평1동,13508,3599,0,3599.0
경기도,성남시 수정구,태평2동,13600,3388,0,3388.0
경기도,성남시 수정구,태평3동,11542,3038,0,3038.0
경기도,성남시 수정구,태평4동,10878,2648,0,2648.0
경기도,성남시 수정구,수진1동,10749,3199,0,3199.0
경기도,성남시 수정구,수진2동,14282,3991,0,3991.0
경기도,성남시 수정구,단대동,14126,3313,0,3313.0
경기도,성남시 수정구,산성동,4396,1129,0,1129.0
경기도,성남시 수정구,양지동,8868,2204,0,2204.0
경기도,성남시 수정구,복정동,11873,1439,0,1439.0
경기도,성남시 수정구,위례동,45374,7257,0,7257.0
경기도,성남시 수정구,신촌동,4484,622,0,622.0
경기도,성남시 수정구,고등동,11784,1825,0,1825.0
경기도,성남시 수정구,시흥동,3558,732,0,732.0
경기도,성남시,중원구,203016,44290,84,521.0588235294117
경기도,성남시 중원구,성남동,31793,7215,0,7215.0
경기도,성남시 중원구,중앙동,16565,3277,0,3277.0
경기도,성남시 중원구,금광1동,19571,2939,0,2939.0
경기도,성남시 중원구,금광2동,23317,5358,0,5358.0
경기도,성남시 중원구,은행1동,9277,1935,0,1935.0
경기도,성남시 중원구,은행2동,20848,5301,0,5301.0
경기도,성남시 중원구,상대원1동,22388,5337,0,5337.0
경기도,성남시 중원구,상대원2동,2905,739,0,739.0
경기도,성남시 중원구,상대원3동,11022,3005,0,3005.0
경기도,성남시 중원구,하대원동,19502,4405,0,4405.0
경기도,성남시 중원구,도촌동,25828,4779,0,4779.0
경기도,성남시,분당구,469871,78232,262,297.4600760456274
경기도,성남시 분당구,분당동,24398,4373,0,4373.0
경기도,성남시 분당구,수내1동,17912,2607,0,2607.0
경기도,성남시 분당구,수내2동,10368,1264,0,1264.0
경기도,성남시 분당구,수내3동,13234,1581,0,1581.0
경기도,성남시 분당구,정자동,13736,2371,0,2371.0
경기도,성남시 분당구,정자1동,30290,4364,0,4364.0
경기도,성남시 분당구,정자2동,14150,2879,0,2879.0
경기도,성남시 분당구,정자3동,16452,2554,0,2554.0
경기도,성남시 분당구,서현1동,30603,4546,0,4546.0
경기도,성남시 분당구,서현2동,17302,2828,0,2828.0
경기도,성남시 분당구,이매1동,24600,4017,0,4017.0
경기도,성남시 분당구,이매2동,12747,2446,0,2446.0
경기도,성남시 분당구,야탑1동,16526,3451,0,3451.0
경기도,성남시 분당구,야탑2동,15588,3543,0,3543.0
경기도,성남시 분당구,야탑3동,26601,5528,0,5528.0
경기도,성남시 분당구,판교동,26341,3088,0,3088.0
경기도,성남시 분당구,삼평동,23550,3218,0,3218.0
경기도,성남시 분당구,백현동,26243,4199,0,4199.0
경기도,성남시 분당구,금곡동,26747,5801,0,5801.0
경기도,성남시 분당구,구미1동,16065,2839,0,2839.0
경기도,성남시 분당구,구미동,27943,6124,0,6124.0
경기도,성남시 분당구,운중동,38475,4611,0,4611.0
경기도,의정부시,,461541,93707,0,93707.0
경기도,의정부시,의정부1동,37973,6625,3,1656.25
경기도,의정부시,의정부2동,29486,6035,0,6035.0
경기도,의정부시,호원1동,33236,8915,0,8915.0
경기도,의정부시,호원2동,31862,7902,2,2634.0
경기도,의정부시,장암동,18279,4648,0,4648.0
경기도,의정부시,신곡1동,41351,8944,1,4472.0
경기도,의정부시,신곡2동,43597,9178,2,3059.3333333333335
경기도,의정부시,송산1동,31397,6023,0,6023.0
경기도,의정부시,송산2동,30765,5266,0,5266.0
경기도,의정부시,송산3동,44656,6042,0,6042.0
경기도,의정부시,자금동,25899,5769,0,5769.0
경기도,의정부시,가능동,25854,6473,2,2157.6666666666665
경기도,의정부시,흥선동,17850,4176,0,4176.0
경기도,의정부시,녹양동,18909,4613,4,922.6
경기도,의정부시,고산동,30427,3098,0,3098.0
경기도,안양시,,563348,105773,0,105773.0
경기도,안양시,만안구,233633,51607,96,532.0309278350516
경기도,안양시 만안구,안양1동,18542,3297,0,3297.0
경기도,안양시 만안구,안양2동,22115,4957,0,4957.0
경기도,안양시 만안구,안양3동,14761,3813,0,3813.0
경기도,안양시 만안구,안양4동,6469,1803,0,1803.0
경기도,안양시 만안구,안양5동,14554,3153,0,3153.0
경기도,안양시 만안구,안양6동,26989,4821,0,4821.0
경기도,안양시 만안구,안양7동,14635,2252,0,2252.0
경기도,안양시 만안구,안양8동,7845,2154,0,2154.0
경기도,안양시 만안구,안양9동,15580,4431,0,4431.0
경기도,안양시 만안구,석수1동,18256,4403,0,4403.0
경기도,안양시 만안구,석수2동,28724,6574,0,6574.0
경기도,안양시 만안구,충훈동,11671,2689,0,2689.0
경기도,안양시 만안구,박달동,13395,3727,0,3727.0
경기도,안양시 만안구,호현동,20097,3533,0,3533.0
경기도,안양시,동안구,329715,54166,172,313.0982658959538
경기도,안양시 동안구,비산1동,28224,4749,0,4749.0
경기도,안양시 동안구,비산2동,13034,2128,0,2128.0
경기도,안양시 동안구,비산3동,17948,3446,0,3446.0
경기도,안양시 동안구,부흥동,15913,3018,0,3018.0
경기도,안양시 동안구,달안동,9394,1900,0,1900.0
경기도,안양시 동안구,관양동,32061,7788,0,7788.0
경기도,안양시 동안구,인덕원동,17839,3343,0,3343.0
경기도,안양시 동안구,부림동,26408,3541,0,3541.0
경기도,안양시 동안구,평촌동,14871,2263,0,2263.0
경기도,안양시 동안구,평안동,22335,2681,0,2681.0
경기도,안양시 동안구,귀인동,16037,1799,0,1799.0
경기도,안양시 동안구,호계1동,27012,2663,0,2663.0
경기도,안양시 동안구,호계2동,27136,4343,0,4343.0
경기도,안양시 동안구,호계3동,23926,4217,0,4217.0
경기도,안양시 동안구,범계동,15029,2205,0,2205.0
경기도,안양시 동안구,신촌동,12220,2058,0,2058.0
경기도,안양시 동안구,갈산동,10328,2024,0,2024.0
경기도,부천시,,758212,156250,0,156250.0
경기도,부천시,원미구,384011,74773,183,406.375
경기도,부천시 원미구,심곡1동,11841,2549,0,2549.0
경기도,부천시 원미구,심곡2동,18338,3411,0,3411.0
경기도,부천시 원미구,심곡3동,10587,2421,0,2421.0
경기도,부천시 원미구,원미1동,16363,3654,0,3654.0
경기도,부천시 원미구,원미2동,11034,3148,0,3148.0
경기도,부천시 원미구,소사동,5716,1898,0,1898.0
경기도,부천시 원미구,역곡1동,16028,4049,0,4049.0
경기도,부천시 원미구,역곡2동,16396,3908,0,3908.0
경기도,부천시 원미구,춘의동,13463,3209,0,3209.0
경기도,부천시 원미구,도당동,19837,4003,0,4003.0
경기도,부천시 원미구,약대동,16848,2930,0,2930.0
경기도,부천시 원미구,중동,21241,4272,0,4272.0
경기도,부천시 원미구,중1동,40287,5733,0,5733.0
경기도,부천시 원미구,중2동,29202,5928,0,5928.0
경기도,부천시 원미구,중3동,21642,4421,0,4421.0
경기도,부천시 원미구,중4동,16775,3454,0,3454.0
경기도,부천시 원미구,상동,17367,4025,0,4025.0
경기도,부천시 원미구,상1동,23317,4539,0,4539.0
경기도,부천시 원미구,상2동,27638,3407,0,3407.0
경기도,부천시 원미구,상3동,30091,3814,0,3814.0
경기도,부천시,소사구,225290,48289,70,680.1267605633802
경기도,부천시 소사구,심곡본1동,15379,4158,0,4158.0
경기도,부천시 소사구,심곡본동,13946,4010,0,4010.0
경기도,부천시 소사구,소사본동,25901,5975,0,5975.0
경기도,부천시 소사구,소사본1동,27417,6670,0,6670.0
경기도,부천시 소사구,범박동,28221,4053,0,4053.0
경기도,부천시 소사구,옥길동,31067,3969,0,3969.0
경기도,부천시 소사구,괴안동,17968,4367,0,4367.0
경기도,부천시 소사구,역곡3동,21972,5514,0,5514.0
경기도,부천시 소사구,송내1동,19771,4548,0,4548.0
경기도,부천시 소사구,송내2동,23648,5025,0,5025.0
경기도,부천시,오정구,148911,33188,49,663.76
경기도,부천시 오정구,성곡동,37445,8479,0,8479.0
경기도,부천시 오정구,원종1동,22320,4624,0,4624.0
경기도,부천시 오정구,원종2동,17207,3731,0,3731.0
경기도,부천시 오정구,고강본동,24771,5872,0,5872.0
경기도,부천시 오정구,고강1동,12143,2994,0,2994.0
경기도,부천시 오정구,오정동,18628,3991,0,3991.0
경기도,부천시 오정구,신흥동,16397,3497,0,3497.0
경기도,광명시,,297468,55172,0,55172.0
경기도,광명시,광명1동,12825,1378,0,1378.0
경기도,광명시,광명2동,6480,1339,0,1339.0
경기도,광명시,광명3동,9025,2857,1,1428.5
경기도,광명시,광명4동,7253,2276,4,455.2
경기도,광명시,광명5동,11332,2839,0,2839.0
경기도,광명시,광명6동,12480,2486,3,621.5
경기도,광명시,광명7동,25265,4644,2,1548.0
경기도,광명시,철산1동,9980,1572,2,524.0
경기도,광명시,철산2동,15691,2501,1,1250.5
경기도,광명시,철산3동,35267,5595,8,621.6666666666666
경기도,광명시,철산4동,8965,1344,0,1344.0
경기도,광명시,하안1동,24285,4330,1,2165.0
경기도,광명시,하안2동,12475,2659,2,886.3333333333334
경기도,광명시,하안3동,18135,4224,0,4224.0
경기도,광명시,하안4동,11272,1785,3,446.25
경기도,광명시,소하1동,29041,5073,2,1691.0
경기도,광명시,소하2동,24980,5926,2,1975.3333333333333
경기도,광명시,일직동,21076,1673,4,334.6
경기도,광명시,학온동,1641,671,0,671.0
경기도,평택시,,612095,89931,0,89931.0
경기도,평택시,팽성읍,26902,7613,11,634.4166666666666
경기도,평택시,안중읍,41093,6292,15,393.25
경기도,평택시,포승읍,21530,3904,4,780.8
경기도,평택시,청북읍,25941,3489,4,697.8
경기도,평택시,진위면,10586,2892,1,1446.0
경기도,평택시,서탄면,3330,1232,0,1232.0
경기도,평택시,고덕면,12871,2481,1,1240.5
경기도,평택시,오성면,6025,2023,0,2023.0
경기도,평택시,현덕면,11859,2356,0,2356.0
경기도,평택시,중앙동,44948,7167,0,7167.0
경기도,평택시,서정동,24408,4950,11,412.5
경기도,평택시,송탄동,23336,2559,0,2559.0
경기도,평택시,지산동,12065,1863,2,621.0
경기도,평택시,송북동,20278,4180,0,4180.0
경기도,평택시,신장1동,6651,1236,0,1236.0
경기도,평택시,신장2동,4577,1415,0,1415.0
경기도,평택시,신평동,19231,4087,0,4087.0
경기도,평택시,원평동,12424,2534,0,2534.0
경기도,평택시,통복동,6647,1289,3,322.25
경기도,평택시,비전1동,50385,6492,0,6492.0
경기도,평택시,비전2동,55845,7679,0,7679.0
경기도,평택시,용이동,25422,2006,4,401.2
경기도,평택시,세교동,37325,4637,9,463.7
경기도,평택시,동삭동,43213,2776,9,277.6
경기도,평택시,고덕동,65203,2779,17,154.38888888888889
경기도,송탄출장소,,0,0,0,0.0
경기도,안중출장소,,0,0,0,0.0
경기도,동두천시,,86331,23718,0,23718.0
경기도,동두천시,생연1동,5984,1867,0,1867.0
경기도,동두천시,생연2동,10498,3072,0,3072.0
경기도,동두천시,중앙동,4271,1740,0,1740.0
경기도,동두천시,보산동,2519,859,0,859.0
경기도,동두천시,불현동,25068,6411,0,6411.0
경기도,동두천시,송내동,25458,5348,0,5348.0
경기도,동두천시,소요동,8068,2856,0,2856.0
경기도,동두천시,상패동,4465,1565,0,1565.0
경기도,안산시,,611860,103473,0,103473.0
경기도,안산시,상록구,322329,56112,82,676.0481927710844
경기도,안산시 상록구,일동,22225,4078,0,4078.0
경기도,안산시 상록구,이동,22151,3975,0,3975.0
경기도,안산시 상록구,사동,28783,5100,0,5100.0
경기도,안산시 상록구,사이동,29690,4749,0,4749.0
경기도,안산시 상록구,해양동,39189,3989,0,3989.0
경기도,안산시 상록구,본오1동,34054,5496,0,5496.0
경기도,안산시 상록구,본오2동,23825,4343,0,4343.0
경기도,안산시 상록구,본오3동,17776,3483,0,3483.0
경기도,안산시 상록구,부곡동,19794,3530,0,3530.0
경기도,안산시 상록구,월피동,34842,5799,0,5799.0
경기도,안산시 상록구,성포동,24159,4603,0,4603.0
경기도,안산시 상록구,반월동,17767,4776,0,4776.0
경기도,안산시 상록구,안산동,8074,2191,0,2191.0
경기도,안산시,단원구,289531,47361,128,367.13953488372096
경기도,안산시 단원구,와동,34997,5461,0,5461.0
경기도,안산시 단원구,고잔동,19497,3383,0,3383.0
경기도,안산시 단원구,중앙동,23433,3245,0,3245.0
경기도,안산시 단원구,호수동,41754,5480,0,5480.0
경기도,안산시 단원구,원곡동,5354,1507,0,1507.0
경기도,안산시 단원구,백운동,23753,3798,0,3798.0
경기도,안산시 단원구,신길동,20384,3728,0,3728.0
경기도,안산시 단원구,초지동,45952,6845,0,6845.0
경기도,안산시 단원구,선부1동,16623,2839,0,2839.0
경기도,안산시 단원구,선부2동,17046,2742,0,2742.0
경기도,안산시 단원구,선부3동,31616,4795,0,4795.0
경기도,안산시 단원구,대부동,9122,3538,0,3538.0
경기도,고양시,,1059998,198761,0,198761.0
경기도,고양시,덕양구,485174,93751,143,651.0486111111111
경기도,고양시 덕양구,주교동,10260,2775,0,2775.0
경기도,고양시 덕양구,원신동,22297,4327,0,4327.0
경기도,고양시 덕양구,흥도동,29424,4239,0,4239.0
경기도,고양시 덕양구,성사1동,23702,5266,0,5266.0
경기도,고양시 덕양구,성사2동,10171,2763,0,2763.0
경기도,고양시 덕양구,효자동,26261,3164,0,3164.0
경기도,고양시 덕양구,삼송1동,22195,3137,0,3137.0
경기도,고양시 덕양구,삼송2동,28070,5420,0,5420.0
경기도,고양시 덕양구,창릉동,22696,3161,0,3161.0
경기도,고양시 덕양구,고양동,27152,6865,0,6865.0
경기도,고양시 덕양구,관산동,33102,9467,0,9467.0
경기도,고양시 덕양구,능곡동,17080,3571,0,3571.0
경기도,고양시 덕양구,화정1동,34800,7475,0,7475.0
경기도,고양시 덕양구,화정2동,31412,5412,0,5412.0
경기도,고양시 덕양구,행주동,11753,3176,0,3176.0
경기도,고양시 덕양구,행신1동,19849,4268,0,4268.0
경기도,고양시 덕양구,행신2동,29327,5560,0,5560.0
경기도,고양시 덕양구,행신3동,22232,4248,0,4248.0
경기도,고양시 덕양구,행신4동,18806,4204,0,4204.0
경기도,고양시 덕양구,화전동,27699,3701,0,3701.0
경기도,고양시 덕양구,대덕동,16886,1552,0,1552.0
경기도,고양시,일산동구,297178,53392,106,498.9906542056075
경기도,고양시 일산동구,식사동,40426,5044,0,5044.0
경기도,고양시 일산동구,중산1동,19970,4933,0,4933.0
경기도,고양시 일산동구,중산2동,22806,4431,0,4431.0
경기도,고양시 일산동구,정발산동,21015,4529,0,4529.0
경기도,고양시 일산동구,풍산동,41718,7419,0,7419.0
경기도,고양시 일산동구,백석1동,28099,5002,0,5002.0
경기도,고양시 일산동구,백석2동,19902,3815,0,3815.0
경기도,고양시 일산동구,마두1동,22421,3894,0,3894.0
경기도,고양시 일산동구,마두2동,15165,2684,0,2684.0
경기도,고양시 일산동구,장항1동,18282,1729,0,1729.0
경기도,고양시 일산동구,장항2동,26529,4366,0,4366.0
경기도,고양시 일산동구,고봉동,20845,5546,0,5546.0
경기도,고양시,일산서구,277646,51618,96,532.1443298969073
경기도,고양시 일산서구,일산1동,24647,5409,0,5409.0
경기도,고양시 일산서구,일산2동,18430,4394,0,4394.0
경기도,고양시 일산서구,일산3동,33022,4730,0,4730.0
경기도,고양시 일산서구,탄현1동,28965,4665,0,4665.0
경기도,고양시 일산서구,탄현2동,18451,3105,0,3105.0
경기도,고양시 일산서구,주엽1동,25869,5533,0,5533.0
경기도,고양시 일산서구,주엽2동,26300,5865,0,5865.0
경기도,고양시 일산서구,대화동,33365,6049,0,6049.0
경기도,고양시 일산서구,송포동,19885,3496,0,3496.0
